"fips","new_bookings_per_return"
"29111",3.361344537815126
"29195",3.239289446185998
"04003",12.921454134488604
"24037",22.551662174303683
"39107",1.97495183044316
"18059",18.880800727934485
"18101",0.8620689655172413
"18157",25.564495198546588
"02150",6.862745098039215
"29027",7.366296670030272
"56015",3.4693877551020407
"39031",1.1235955056179776
"42131",4.230235783633842
"48007",15.270935960591133
"37075",1.21580547112462
"05101",6.756756756756757
"22107",2.9411764705882355
"48341",1.2578616352201257
"16071",4.7368421052631575
"39121",3.225806451612903
"53013",14.110429447852761
"13219",15.528312901342673
"28129",1.0582010582010581
"20029",2.2222222222222223
"56009",3.30188679245283
"72005",
"42033",6.1448678338482665
"42115",3.2529444756029164
"51540",87.54499640028797
"28105",27.949599083619702
"55027",6.21807683766378
"55089",22.33705969204809
"55037",3.553299492385787
"06087",26.48793966096632
"23017",5.023006134969325
"12103",31.111156236039474
"28047",15.42125317527519
"20039",1.9801980198019802
"05005",3.9544637507489515
"45019",56.02281565983925
"21131",10.096153846153847
"29217",1.92
"47117",10.448678549477567
"39025",15.694899391670566
"29047",24.147638411010323
"28007",1.9580419580419581
"20025",2.2222222222222223
"51157",17.037037037037038
"13267",3.6441586280814575
"28001",2.875112309074573
"21205",4.930332261521972
"17155",4.166666666666667
"51171",10.531053105310532
"51141",2.987197724039829
"27151",3.981264637002342
"46107",3.669724770642202
"05065",3.8636363636363638
"48279",3.275529865125241
"54061",41.8323684872892
"46059",3.8095238095238093
"12037",5.470459518599562
"47001",14.303329223181258
"48297",5.21978021978022
"53001",2.4242424242424243
"27173",2.522935779816514
"31159",4.229607250755287
"47099",2.534211860111505
"47111",2.668213457076566
"29049",5.1233396584440225
"47057",2.798507462686567
"39065",6.461307287753569
"26023",2.1148036253776437
"54073",1.556420233463035
"49023",11.876484560570072
"49001",6.181818181818182
"48123",3.265940902021773
"31123",2.0202020202020203
"48305",4.878048780487805
"37143",9.199318568994888
"72011",
"31021",1.694915254237288
"54097",4.584882280049566
"17101",1.3227513227513228
"28039",1.6536118363794603
"12043",3.278688524590164
"46003",3.3333333333333335
"36005",7.392655367231638
"36027",15.229146951466811
"36037",8.631057658295012
"42019",13.554619258041312
"12127",18.730801199812078
"12009",25.222883837220778
"39049",25.443414063203385
"39153",17.30517228089108
"39099",6.332214460673138
"18063",22.1814368117462
"27099",6.216505894962487
"27007",9.039865244244806
"48457",1.5698587127158556
"56041",5.858310626702997
,
"33009",22.261957979436744
"51059",43.11680301848459
"13261",3.8983050847457625
"19015",9.004329004329005
"27031",12.5
"48267",1.744186046511628
"25015",24.265106151333697
"42007",12.551340903599904
"28157",1.2738853503184713
"39083",6.918460995411225
"18091",5.496031746031746
"55077",4.785276073619632
"17097",17.189677275514185
"53039",14.098690835850956
"19061",12.827928114026028
"04005",49.411487758945384
"18019",11.883916990920882
"27049",9.636145541783288
"16013",35.597592433361996
"45023",5.548128342245989
"01079",2.203065134099617
"39053",1.415929203539823
"22073",3.5584947252401196
"05041",2.127659574468085
"12133",2.8602860286028604
"12053",15.277465738036396
"13031",22.805100182149364
"38025",7.352941176470588
"48045",3.4482758620689653
"21209",16.158989598811292
"13289",10.344827586206897
"22113",2.742616033755274
"12047",3.5587188612099645
"51840",38.62068965517241
"48257",12.983720309580999
"13087",2.199074074074074
"31083",6.25
"48301",
"31005",53.84615384615385
"02220",4.6875
"42103",11.474338018960445
"51770",27.45851881829219
"12101",19.87824037706206
"47039",4.2105263157894735
"47049",1.951951951951952
"39119",5.863027546120799
"19105",4.83271375464684
"55079",21.162553267045453
"55001",6.179775280898877
"40055",1.8181818181818181
"48093",2.9239766081871346
"34003",13.60064052590548
"54019",7.569141193595342
"47063",5.457570715474209
"40139",1.7857142857142858
"16027",19.00952380952381
"09005",12.411981082501313
"12115",23.622819929524063
"01099",1.41287284144427
"17195",3.42439399769142
"17167",12.306588789835024
"22119",1.506740681998414
"35047",4.4692737430167595
"53049",11.824668705402651
"47177",2.614727854855923
"18147",3.103448275862069
"55035",19.005435876786795
"55003",4.878048780487805
"29017",2.2388059701492535
"29151",3.619047619047619
"35053",4.091653027823241
"06095",19.61575496354716
"18127",13.374862587028215
"27111",5.75591985428051
"31125",2.816901408450704
"05069",1.6566265060240963
"41011",8.382200758882373
"51027",2.8938906752411575
"26097",7.012195121951219
"35011",4.285714285714286
"30061",12.972972972972974
"48171",9.27246790299572
"48275",2.586206896551724
"13029",39.69048702776514
"27167",2.42914979757085
"40141",1.8604651162790697
"48247",12.682926829268293
"54069",7.647058823529412
"28095",1.7142857142857142
"18031",2.245508982035928
"08003",9.193776520509195
"17133",9.360189573459715
"21225",2.1937842778793417
"27063",2.5462962962962963
"47073",3.9059218815623686
"46071",8.108108108108109
"16085",29.949238578680202
"46095",9.090909090909092
"28043",1.6489988221436984
"19007",1.7114914425427872
"08007",30.79268292682927
"29197",1.7857142857142858
"47005",6.644518272425249
"25027",15.711645101663587
"25001",20.219693997646136
"34005",24.65190694456456
"13277",4.312227074235808
"12099",19.58394537298027
"26099",12.186790617230569
"26021",10.803605433540689
"55111",8.81178999078907
"38069",0.6329113924050633
"31145",20.094562647754138
"48121",37.029267805414044
"48215",7.0272069727325
"16075",7.49063670411985
"42031",4.705056179775281
"42043",17.923285010751197
"54007",1.2853470437017995
"18067",7.16155127290031
"26125",23.04099156736091
"26059",3.6479444122756224
"20205",1.6556291390728477
"48473",8.486562942008486
"37151",8.67310443490701
"12019",17.684887459807072
"38047",6.666666666666667
"05141",2.457757296466974
"48497",8.259875938622265
"16015",11.07011070110701
"26141",1.941747572815534
"27157",5.509868421052632
"51195",1.7391304347826086
"45069",2.323420074349442
"47089",5.0233644859813085
"28081",5.504128096072054
"39015",3.5734543391945546
"40111",2.4634334103156275
"08025",23.529411764705884
"16005",11.894624800425758
"13003",6.983240223463687
"40149",3.278688524590164
"48063",1.4106583072100314
"37159",17.595108695652176
"48065",3.048780487804878
"01021",2.3838630806845966
"47079",2.6933701657458564
"28087",9.91769547325103
"48481",3.2471106219042376
"21009",3.7267080745341614
"05127",0.26246719160104987
"39023",5.94106463878327
"47059",4.007155635062611
"29219",6.873479318734793
"40053",5.357142857142857
"35023",3.7974683544303796
"37077",9.437229437229437
"13145",10.064412238325282
"47031",6.2745098039215685
"27149",6.136363636363637
"35057",3.2854209445585214
"38095",
"20021",3.5989717223650386
"13257",5.440613026819923
"13139",13.838872311966252
"31175",3.314917127071823
"31137",3.125
"13269",4.62046204620462
"02060",
"21075",0.36231884057971014
"30023",4.566210045662101
"48437",1.0309278350515463
"51735",19.966996699669966
"05129",1.3274336283185841
"21137",2.9761904761904763
"23011",9.661307944435773
"24027",36.3443807625218
"37039",17.688130333591932
"01045",19.49685534591195
"47037",58.244863248566645
"21111",20.41243350896211
"18095",16.404092902387525
"46057",4.7368421052631575
"17197",14.749765037593985
"17189",0.8658008658008658
"05119",15.121623136419684
"40063",3.0373831775700935
"08107",65.08313539192399
"35003",4.25531914893617
"33013",17.182313105829238
"23023",14.227848101265822
"34019",18.429929469487888
"21117",23.6625
"39075",2.9742765273311895
"19173",6.25
"17041",3.1627906976744184
"29023",1.3392857142857142
"31151",3.6144578313253013
"05113",1.044776119402985
"48177",6.658446362515413
"37005",2.443991853360489
"19117",2.046783625730994
"38029",2.3255813953488373
"17131",3.802281368821293
"29149",1.1494252873563218
"13275",5.725376031052887
"31121",2.4464831804281344
"22001",2.238175675675676
"50011",7.043603258265453
"54027",5.092091007583965
"47009",14.513764456751915
"18099",3.339604891815616
"18033",8.122568093385214
"30107",
"08067",36.54572940287226
"37125",34.75286849073257
"45017",1.910828025477707
"47041",7.17439293598234
"30099",4.109589041095891
"17053",3.046594982078853
"38105",9.28348909657321
"48053",10.377833753148614
"41069",3.6363636363636362
"54087",6.410256410256411
"01095",4.143309773336583
"27067",10.93969144460028
"05121",2.1604938271604937
"31135",35.51401869158879
"18161",6.389776357827476
"55061",4.048964218455744
"40061",1.7667844522968197
"39001",1.650943396226415
"22065",1.8808777429467085
"45059",4.6300124018189335
"37145",6.7110371602884085
"21073",9.95260663507109
"18041",2.367424242424242
"40137",2.039473684210526
"72071",
"05107",1.3636363636363635
"40023",0.4975124378109453
"39131",1.7890772128060264
"46009",0.8771929824561403
"31181",3.4188034188034186
"20081",3.0864197530864197
"48109",
"02164",
"51640",3.0463576158940397
"18013",12.807881773399014
"01105",2.9411764705882355
"36097",7.0886075949367084
"54047",4.9504950495049505
"39155",5.321576763485477
"18145",6.7251461988304095
"19083",14.83375959079284
"30031",49.5142321459008
"42073",5.937004305461137
"51013",92.33416019844763
"51800",23.454868830591373
"47157",13.236939880925735
"28059",9.781659388646288
"05051",5.864004990642545
"47119",25.41355822251054
"19081",6.192660550458716
"27165",1.8672199170124482
"17147",5.095541401273885
"42065",1.9851116625310175
"51155",8.333333333333334
"12055",6.1562569957465865
"21035",8.553054662379422
"46093",9.564474807856532
"41053",18.47067941100491
"53029",30.791027154663517
"50005",4.704205274411974
"45061",22.77227722772277
"21099",3.079710144927536
"40115",4.791238877481177
"53069",7.894736842105263
"20179",1.1363636363636365
"22045",3.3333333333333335
"05033",4.365400161681487
"40125",4.740941415509651
"17061",1.3404825737265416
"29089",4.477611940298507
"37025",27.72202234425298
"12059",2.9342723004694835
"21169",3.9900249376558605
"19033",8.779011099899092
"01119",7.817589576547231
"05055",2.45014245014245
"16023",10.714285714285714
"21001",2.4495677233429394
"27001",4.545454545454546
"29157",2.3661270236612704
"29011",2.5641025641025643
"01061",1.7975402081362346
"17045",1.5761821366024518
"48287",1.7094017094017093
"12045",10.289389067524116
"47121",5.8441558441558445
"21171",4.3577981651376145
"20197",3.793103448275862
"48011",4.878048780487805
"26073",20.123361603700847
"29035",7.6923076923076925
"41057",18.232558139534884
"30017",3.2319391634980987
"29033",4.081632653061225
"29041",1.5037593984962405
"27043",6.240713224368499
"27103",11.734028683181226
"13303",2.288732394366197
"28139",1.8558951965065502
"38091",13.333333333333334
"40091",2.857142857142857
"51135",3.264094955489614
"29227",18.75
"22061",5.215419501133787
"20083",3.508771929824561
"36001",23.69060006937218
"54059",2.951388888888889
"13125",16.129032258064516
"18119",3.288201160541586
"26091",5.897273303741281
"06029",8.495369116611602
"06093",7.964601769911504
"15003",22.011900655398414
"41039",28.030088795882588
"51019",18.673290473407363
"13231",3.9237668161434978
"18003",15.769065058164584
"46031",1.6666666666666667
"29077",16.59685107612307
"45063",20.59003883627444
"21157",2.9675638371290547
"19011",6.4631956912028725
"28147",0.6263048016701461
"19065",2.576489533011272
"55021",9.613708974731338
"29131",2.364864864864865
"31075",50.0
"31157",3.8125
"41059",6.806894536955887
"36031",9.823848238482384
"41029",18.51570655784379
"18175",3.284072249589491
"27027",11.193765497697484
"36035",7.2236727589208005
"51041",25.162798463850393
"54077",3.3657442034405385
"37037",19.19148936170213
"37109",20.81602736379184
"26075",9.308005427408412
"27071",4.371584699453552
"40073",5.1317614424410545
"37167",34.8936170212766
"21233",1.9313304721030042
"51057",8.382066276803119
"40085",2.1333333333333333
"37023",7.406287787182587
"72097",
"08045",23.183726186632224
"18117",1.6298020954598371
"47085",5.771495877502945
"20033",2.2222222222222223
"40107",1.0
"21215",6.6350710900473935
"13141",1.7647058823529411
"21053",0.7894736842105263
"30059",3.9473684210526314
"42077",13.256928756405312
"51001",6.765799256505576
"51590",3.189420458965383
"54081",7.916131792896876
"45045",28.212574963225588
"39021",4.25531914893617
"39171",2.105862265224815
"19195",2.9154518950437316
"55031",9.940174873446848
"48427",0.8678500986193294
"36089",5.640019617459539
"20209",14.643237486687966
"31095",4.705882352941177
"08121",8.125
"34035",18.807546197926726
"36111",20.9944108057755
"37175",24.77302204928664
"12105",16.53918602659969
"01023",4.2105263157894735
"47103",2.7301587301587302
"39013",3.225806451612903
"19017",13.8353765323993
"55073",10.617968870396055
"27035",9.808342728297632
"22043",2.047244094488189
"48255",3.0844155844155843
"55081",8.786610878661088
"17099",3.2869296210363497
"05067",1.3671875
"48373",10.892172961138478
"48391",5.678233438485805
"42041",20.612912400455063
"19059",10.06637168141593
"46125",11.021505376344086
"29101",14.209827357237716
"08009",2.4193548387096775
"21219",4.375
"51081",1.9830028328611897
"21011",1.5113350125944585
"27159",2.0470829068577276
"51103",11.019736842105264
"06105",10.0
"12023",5.6514382402707275
"48459",4.591194968553459
"72031",
"29091",1.608910891089109
"30073",3.8910505836575875
"55078",2.6315789473684212
"72069",
"21127",9.494949494949495
"28133",3.6363636363636362
"20049",13.333333333333334
"48189",1.7691659646166806
"72143",
"28111",0.3436426116838488
"16063",2.6666666666666665
"31103",
"21207",0.938337801608579
"31049",0.0
"48033",7.142857142857143
"33011",19.124579124579125
"23027",8.452192287374539
"23025",4.1710114702815435
"42005",3.852201257861635
"18097",20.37771914150963
"40143",15.930324623911321
"48405",1.3029315960912051
"42039",4.237524393643714
"24045",13.070231275196265
"12097",22.197274293770562
"01015",7.546093898498384
"39037",3.369209171736079
"08069",50.432596749678474
"53037",30.883977900552487
"24013",20.10575651964908
"51121",44.81975588986659
"37019",18.42534675006799
"12117",30.34030920060332
"39009",17.671517671517673
"48051",4.10783055198973
"49017",
"37183",43.63440598787837
"19039",3.0848329048843186
"38035",27.429667519181585
"29155",1.7452006980802792
"51143",1.569365976145637
"18143",3.6202735317779564
"27059",14.950339780449555
"40037",4.622132253711201
"48503",2.6315789473684212
"12021",16.956938765207735
"17007",9.489344591877764
"08021",4.891304347826087
"16081",29.776247848537004
"49055",9.876543209876543
"51680",26.071103008204194
"47025",9.432454036770583
"17071",7.6923076923076925
"05045",12.816517335410985
"26093",21.943802457122004
"46109",1.1299435028248588
"46035",6.927710843373494
"01085",2.8205128205128207
"46091",5.2631578947368425
"38009",5.785123966942149
"17057",1.7699115044247788
"40097",4.7879616963064295
"13299",3.3653846153846154
"48219",3.4403669724770642
"41015",9.764918625678119
"55011",6.756756756756757
"29229",1.375
"48235",6.451612903225806
"41031",10.886742756804214
"46065",5.787037037037037
"30045",6.0606060606060606
"38075",7.8431372549019605
"12065",5.253940455341506
"40103",1.70316301703163
"02013",
"56005",7.755324959038776
"30071",1.5267175572519085
"16077",2.26537216828479
"13281",10.483870967741936
"46023",1.3100436681222707
"37139",15.062533985861881
"28063",0.9389671361502347
"41013",13.784246575342467
"48379",4.821802935010482
"51530",5.54089709762533
"54039",10.012820512820513
"13319",4.0358744394618835
"47149",28.30188679245283
"39017",13.804469273743017
"29009",5.039950829748002
"40051",5.2396878483835
"48119",2.985074626865672
"48163",3.7593984962406015
"04013",28.26278916317342
"06081",34.23214485302336
"51147",6.242905788876277
"12061",16.62772106751937
"55109",22.557437920631237
"17015",2.664576802507837
"22117",1.5540944411237299
"06013",26.48720148720149
"06017",32.49089253187614
"45071",7.219251336898396
"01075",1.935483870967742
"19129",6.698564593301436
"19031",5.416116248348745
"55087",14.497404436054742
"22027",0.6410256410256411
"40029",1.0695187165775402
"48183",7.367624810892587
"21003",4.375
"26009",7.195571955719557
"29031",8.429334082607474
"48419",1.1278195488721805
"35007",6.0324825986078885
"48451",14.310919427563222
"01115",9.812692200167739
"39135",5.266170578133944
"26041",3.234960272417707
"19077",5.459057071960298
"55051",2.112676056338028
"35005",5.711920529801325
"37079",2.329192546583851
"01071",2.5247524752475248
"18027",1.935483870967742
"26109",1.6146393972012918
"22115",28.21279139270771
"24029",7.989464442493415
"13315",5.882352941176471
"05087",3.7096774193548385
"41025",3.597122302158273
"39069",3.5424354243542435
"48147",5.913978494623656
"48237",3.4482758620689653
"08087",6.227371469949312
"21187",1.3201320132013201
"46015",2.904564315352697
"29073",2.406015037593985
"24023",6.471981057616417
"51670",10.62730627306273
"36049",5.603864734299517
"31009",7.6923076923076925
"13223",19.826989619377162
"13075",5.944055944055944
"18155",6.720430107526882
"32001",9.850483729111698
"47045",3.5785288270377733
"17009",1.3274336283185841
"29007",2.1208907741251326
"21125",2.5721784776902887
"72009",
"29119",3.1390134529147984
"13279",3.0276046304541406
"13183",23.20754716981132
"40095",1.721664275466284
"29199",3.8461538461538463
"13239",2.1739130434782608
"31045",3.0864197530864197
"20027",3.361344537815126
"13253",1.2738853503184713
"34039",13.013175799010986
"37055",23.545405111473627
"37189",40.0322407307899
"55053",2.7874564459930316
"46013",6.5078442765833815
"17143",11.298303487276154
"20111",6.936026936026936
"48339",20.8318329132157
"08019",43.67816091954023
"50001",7.942028985507246
"34013",14.278851016486295
"36025",9.163802978235967
"51053",5.54054054054054
"37119",48.30020167098819
"31041",11.471321695760599
"22035",1.36986301369863
"01117",21.040213377102994
"01049",2.9901589704769114
"26139",17.78318276580959
"29143",1.4705882352941178
"20157",4.081632653061225
"40147",7.784697508896797
"32031",28.67132867132867
"47181",3.125
"28033",10.444852098142627
"31167",0.0
"49047",9.491268033409263
"13199",5.048076923076923
"21203",3.9399624765478425
"26057",6.264367816091954
"26159",9.712041884816754
"29175",4.343971631205674
"21217",2.5949953660797034
"18005",10.577663671373555
"55105",9.629083763203145
"55129",3.84204909284952
"40047",12.50501002004008
"37099",20.17026850032744
"29215",2.4725274725274726
"48075",3.6885245901639343
"50013",11.302211302211303
"31179",4.885057471264368
"19147",0.7782101167315175
"40093",2.643171806167401
"48043",16.24203821656051
"39127",4.2220936957779065
"48343",1.4583333333333333
"47095",7.017543859649122
"31097",3.225806451612903
"48359",7.894736842105263
"28145",3.3620689655172415
"21059",5.879873551106428
"19119",3.9447731755424065
"20059",6.066012488849242
"13109",1.8912529550827424
"46055",3.125
"29186",3.3285094066570187
"17039",2.985074626865672
"26135",2.0
"46123",1.0638297872340425
"13017",2.880658436213992
"36045",28.59222291536702
"42003",24.726462899009135
"19181",16.528583264291633
"55019",3.3707865168539324
"30087",6.748466257668712
"30005",1.5706806282722514
"22051",12.2554950594878
"08081",4.238921001926783
"37083",2.6413345690454126
"12033",26.606056554582526
"28121",10.231222608432825
"21155",6.430446194225722
"39057",22.274587622473025
"39137",1.3106159895150722
"19133",4.838709677419355
"17067",1.8433179723502304
"20163",5.909090909090909
"05053",4.179566563467493
"48027",31.978692841752455
"48041",47.25659584403456
"06079",28.61207714195384
"39173",14.923427826653633
"40025",2.3529411764705883
"35049",30.164066702528242
"42083",4.413472706155633
"24021",27.963418923672176
"26055",30.6761378584583
"26053",3.2061068702290076
"20109",0.8403361344537815
"22063",9.524612272420768
"01121",4.955094456488077
"45043",13.392171910974675
"13171",4.597701149425287
"47139",6.7105263157894735
"26161",43.33851414361206
"26151",2.5
"27083",7.104795737122558
"56013",3.7574159525379036
"13179",39.54782608695652
"29165",29.013539651837526
"13169",5.937921727395412
"17065",2.9761904761904763
"06025",4.563492063492063
"47101",3.5794183445190155
"13037",3.7037037037037037
"48105",0.0
"48199",8.009807928075194
"16035",5.523255813953488
